0,1,2,3,4,5,6,7,8,9,10,11,12
402269,0,0,0,0,0,0,0,0,0,0,0,0
402270,14,.08,78,0,1,0,6,.03,71,8,.04,71
402269,0,0,0,0,0,0,0,0,0,0,0,0
402270,10,.05,78,0,1,0,6,.04,71,3,.02,71
402269,0,0,0,0,0,0,0,0,0,0,0,0
402270,9,.05,71,0,1,0,6,.04,65,6,.03,71
402269,0,0,0,0,0,0,0,0,0,0,0,0
402270,12,.06,78,0,1,0,7,.04,71,4,.03,78
402269,0,0,0,0,0,0,0,0,0,0,0,0
402270,13,.0694,78,0,1,0,8,.05,71,9,.05,71
402269,0,0,0,0,0,0,0,0,0,0,0,0
402270,9,.05,71,0,1,0,3,.02,71,5,.05,65
402269,0,0,0,0,0,0,0,0,0,0,0,0
402270,14,.1,71,0,1,0,4,.03,65,1,.01,65
402269,0,0,0,0,0,0,0,0,0,0,0,0
402270,9,.05,71,0,1,0,10,.08,65,2,.03,49
402269,0,0,0,0,0,0,0,0,0,0,0,0
402270,9,.05,71,0,1,0,10,.08,65,2,.03,49
402269,0,0,0,0,0,0,0,0,0,0,0,0
402270,10,.06,71,0,1,0,8,.05,65,13,.09,65
402269,0,0,0,0,0,0,0,0,0,0,0,0
402270,6,.03,71,0,1,0,2,.01,65,1,.01,60
402269,0,0,0,0,0,0,0,0,0,0,0,0
402270,17,.1,71,0,1,0,8,.1,65,8,.06,65
402269,0,0,0,0,0,0,0,0,0,0,0,0
402270,14,.08,71,0,1,0,5,.05,65,4,.02,71
402269,0,0,0,0,0,0,0,0,0,0,0,0
402270,14,.08,71,0,1,0,5,.05,65,4,.02,71
402269,0,0,0,0,0,0,0,0,0,0,0,0
402270,5,.03,71,0,1,0,4,.03,71,1,0,71
402269,0,0,0,0,0,0,0,0,0,0,0,0
402270,11,.06,71,0,1,0,5,.05,65,5,.03,71
402269,0,0,0,0,0,0,0,0,0,0,0,0
402270,13,.08,71,0,1,0,14,.08,71,5,.03,65
402269,0,0,0,0,0,0,0,0,0,0,0,0
402270,5,.02,78,0,1,0,7,.06,65,5,.03,78
402269,0,0,0,0,0,0,0,0,0,0,0,0
402270,6,.03,71,0,1,0,2,.02,65,4,.05,65
402269,0,0,0,0,0,0,0,0,0,0,0,0
402270,13,.0694,71,0,1,0,4,.0694,60,7,.04,71
402269,0,0,0,0,0,0,0,0,0,0,0,0
402270,4,.02,71,0,1,0,7,.06,60,4,.04,65
402269,0,0,0,0,0,0,0,0,0,0,0,0
402270,18,.1,71,0,1,0,9,.06,65,8,.06,60
402269,0,0,0,0,0,0,0,0,0,0,0,0
402270,15,.08,71,0,1,0,6,.05,65,5,.03,71
402269,0,0,0,0,0,0,0,0,0,0,0,0
402270,12,.0694,71,0,1,0,10,.09,65,9,.0694,65
402269,0,0,0,0,0,0,0,0,0,0,0,0
402270,19,.11,71,0,1,0,12,.08,65,9,.0694,65
402269,0,0,0,0,0,0,0,0,0,0,0,0
402270,8,.04,71,0,1,0,6,.05,60,8,.04,65
402269,0,0,0,0,0,0,0,0,0,0,0,0
402270,10,.05,78,0,1,0,1,.02,71,12,.11,71
402269,0,0,0,0,0,0,0,0,0,0,0,0
402270,11,.06,71,0,1,0,10,.09,60,7,.04,71
402269,0,0,0,0,0,0,0,0,0,0,0,0
402270,13,.0694,78,0,1,0,8,.06,65,7,.05,71
402269,0,0,0,0,0,0,0,0,0,0,0,0
402270,16,.09,71,0,1,0,7,.0694,71,3,.03,71
402269,0,0,0,0,0,0,0,0,0,0,0,0
402270,14,.08,71,0,1,0,8,.04,65,9,.08,65
402269,0,0,0,0,0,0,0,0,0,0,0,0
402270,17,.1,78,0,1,0,10,.0694,65,8,.05,71
402269,0,0,0,0,0,0,0,0,0,0,0,0
402270,10,.06,78,0,1,0,6,.03,71,6,.06,78
402269,0,0,0,0,0,0,0,0,0,0,0,0
402270,12,.0694,71,0,1,0,11,.1,71,2,.01,109
402269,0,0,0,0,0,0,0,0,0,0,0,0
402270,6,.03,78,0,1,0,6,.04,65,6,.03,65
402269,0,0,0,0,0,0,0,0,0,0,0,0
402270,10,.05,78,0,1,0,6,.03,71,3,.01,71
402269,0,0,0,0,0,0,0,0,0,0,0,0
402270,15,.1,71,0,1,0,8,.08,71,4,.03,60
402269,0,0,0,0,0,0,0,0,0,0,0,0
402270,17,.09,71,0,1,0,5,.03,65,9,.05,71
402269,0,0,0,0,0,0,0,0,0,0,0,0
402270,12,.06,78,0,1,0,8,.06,71,9,.05,71
402269,0,0,0,0,0,0,0,0,0,0,0,0
402270,8,.04,71,0,1,0,6,.0694,60,5,.05,65
402269,0,0,0,0,0,0,0,0,0,0,0,0
402270,15,.08,71,0,1,0,7,.0694,60,17,.15,56
402269,0,0,0,0,0,0,0,0,0,0,0,0
402270,16,.08,71,0,1,0,7,.05,65,14,.12,60
402269,0,0,0,0,0,0,0,0,0,0,0,0
402270,6,.03,71,0,1,0,4,.03,65,5,.03,65
402269,0,0,0,0,0,0,0,0,0,0,0,0
402270,12,.0694,78,0,1,0,8,.05,71,11,.06,78
402269,0,0,0,0,0,0,0,0,0,0,0,0
402270,8,.04,78,0,1,0,8,.04,78,9,.05,78
402269,0,0,0,0,0,0,0,0,0,0,0,0
402270,4,.02,78,0,1,0,8,.0694,71,5,.03,71
402269,0,0,0,0,0,0,0,0,0,0,0,0
402270,11,.0694,71,0,1,0,12,.1,60,7,.05,65
402269,0,0,0,0,0,0,0,0,0,0,0,0
402270,13,.0694,71,0,1,0,5,.04,65,2,.03,71
402269,0,0,0,0,0,0,0,0,0,0,0,0
402270,12,.0694,78,0,1,0,7,.06,71,5,.04,65
402269,0,0,0,0,0,0,0,0,0,0,0,0
402270,15,.09,71,0,1,0,6,.06,60,9,.06,65
402269,0,0,0,0,0,0,0,0,0,0,0,0
402270,14,.08,65,0,1,0,10,.0694,60,5,.03,65
402269,0,0,0,0,0,0,0,0,0,0,0,0
402270,16,.09,65,0,1,0,10,.06,65,9,.06,65
402269,0,0,0,0,0,0,0,0,0,0,0,0
402270,4,.02,71,0,1,0,6,.06,60,6,.03,65
402269,0,0,0,0,0,0,0,0,0,0,0,0
402270,12,.0694,71,0,1,0,6,.04,65,8,.06,71
402269,0,0,0,0,0,0,0,0,0,0,0,0
402270,15,.09,65,0,1,0,5,.04,65,6,.04,71
402269,0,0,0,0,0,0,0,0,0,0,0,0
402270,16,.09,71,0,1,0,9,.06,60,10,.0694,65
402269,0,0,0,0,0,0,0,0,0,0,0,0
402270,14,.0694,78,0,1,0,13,.08,71,7,.04,71
402269,0,0,0,0,0,0,0,0,0,0,0,0
402270,10,.06,78,0,1,0,6,.04,71,2,.01,71
402269,0,0,0,0,0,0,0,0,0,0,0,0
402270,14,.0694,71,0,1,0,3,.03,65,5,.03,78
402269,0,0,0,0,0,0,0,0,0,0,0,0
402270,16,.09,71,0,1,0,5,.03,71,4,.03,71
402269,0,0,0,0,0,0,0,0,0,0,0,0
402270,9,.05,78,0,1,0,11,.06,65,6,.0694,65
402269,0,0,0,0,0,0,0,0,0,0,0,0
402270,10,.06,78,0,1,0,4,.03,78,7,.05,71
402269,0,0,0,0,0,0,0,0,0,0,0,0
402270,7,.04,78,0,1,0,6,.04,65,1,.01,78
402269,0,0,0,0,0,0,0,0,0,0,0,0
402270,3,.02,71,0,1,0,4,.03,71,3,.04,65
402269,0,0,0,0,0,0,0,0,0,0,0,0
402270,11,.0694,71,0,1,0,6,.03,71,3,.02,65
402269,0,0,0,0,0,0,0,0,0,0,0,0
402270,9,.05,71,0,1,0,5,.0694,71,5,.05,71
402269,0,0,0,0,0,0,0,0,0,0,0,0
402270,13,.0694,71,0,1,0,8,.0694,60,12,.0694,65
402269,0,0,0,0,0,0,0,0,0,0,0,0
402270,10,.06,71,0,1,0,6,.03,65,7,.04,65
402269,0,0,0,0,0,0,0,0,0,0,0,0
402270,13,.08,71,0,1,0,8,.06,60,8,.06,60
402269,0,0,0,0,0,0,0,0,0,0,0,0
402270,9,.05,78,0,1,0,4,.03,65,4,.04,65
402269,0,0,0,0,0,0,0,0,0,0,0,0
402270,10,.06,71,0,1,0,7,.04,71,1,.01,78
402269,0,0,0,0,0,0,0,0,0,0,0,0
402270,12,.0694,71,0,1,0,7,.06,71,7,.06,71
402269,0,0,0,0,0,0,0,0,0,0,0,0
402270,3,.01,78,0,1,0,2,.01,65,3,.02,78
402269,0,0,0,0,0,0,0,0,0,0,0,0
402270,7,.04,71,0,1,0,2,.01,71,0,0,0
402269,0,0,0,0,0,0,0,0,0,0,0,0
402270,14,.08,71,0,1,0,9,.09,65,5,.03,71
402269,0,0,0,0,0,0,0,0,0,0,0,0
402270,15,.09,71,0,1,0,12,.08,60,10,.08,71
402269,0,0,0,0,0,0,0,0,0,0,0,0
402270,16,.09,71,0,1,0,7,.06,60,9,.08,56
402269,0,0,0,0,0,0,0,0,0,0,0,0
402270,9,.05,78,0,1,0,4,.02,65,2,.01,65
402269,0,0,0,0,0,0,0,0,0,0,0,0
402270,11,.06,71,0,1,0,6,.04,71,6,.04,71
402269,0,0,0,0,0,0,0,0,0,0,0,0
402270,7,.04,71,0,1,0,5,.03,71,1,.01,86
402269,0,0,0,0,0,0,0,0,0,0,0,0
402270,11,.06,71,0,1,0,8,.06,65,7,.04,71
402269,0,0,0,0,0,0,0,0,0,0,0,0
402270,14,.08,71,0,1,0,7,.04,71,7,.04,71
402269,0,0,0,0,0,0,0,0,0,0,0,0
402270,13,.08,71,0,1,0,7,.04,65,6,.03,71
402269,0,0,0,0,0,0,0,0,0,0,0,0
402270,6,.03,78,0,1,0,4,.02,71,1,0,65
402269,0,0,0,0,0,0,0,0,0,0,0,0
402270,3,.01,78,0,1,0,2,.01,78,2,.04,71
402269,0,0,0,0,0,0,0,0,0,0,0,0
402270,7,.04,71,0,1,0,5,.04,71,7,.04,65
402269,0,0,0,0,0,0,0,0,0,0,0,0
402270,13,.0694,71,0,1,0,6,.04,71,3,.02,71
402269,0,0,0,0,0,0,0,0,0,0,0,0
402270,9,.05,71,0,1,0,8,.05,71,7,.04,71
402269,0,0,0,0,0,0,0,0,0,0,0,0
402270,6,.05,71,0,1,0,6,.06,60,9,.05,65
402269,0,0,0,0,0,0,0,0,0,0,0,0
402270,16,.11,65,0,1,0,7,.1,60,13,.08,60
402269,0,0,0,0,0,0,0,0,0,0,0,0
402270,15,.08,71,0,1,0,9,.06,65,6,.04,71
402269,0,0,0,0,0,0,0,0,0,0,0,0
402270,10,.05,71,0,1,0,5,.04,65,7,.04,71
402269,0,0,0,0,0,0,0,0,0,0,0,0
402270,8,.04,78,0,1,0,4,.05,71,4,.04,78
402269,0,0,0,0,0,0,0,0,0,0,0,0
402270,13,.0694,71,0,1,0,5,.05,65,2,.01,56
402269,0,0,0,0,0,0,0,0,0,0,0,0
402270,10,.05,78,0,1,0,6,.05,71,5,.03,78
402269,0,0,0,0,0,0,0,0,0,0,0,0
402270,13,.08,71,0,1,0,8,.05,65,6,.06,65
402269,0,0,0,0,0,0,0,0,0,0,0,0
402270,5,.03,71,0,1,0,4,.03,65,0,0,0
402269,0,0,0,0,0,0,0,0,0,0,0,0
402270,14,.08,71,0,1,0,7,.04,65,3,.02,65
402269,0,0,0,0,0,0,0,0,0,0,0,0
402270,9,.05,71,0,1,0,9,.05,71,3,.03,65
402269,0,0,0,0,0,0,0,0,0,0,0,0
402270,14,.08,65,0,1,0,11,.0694,71,4,.02,71
402269,0,0,0,0,0,0,0,0,0,0,0,0
402270,12,.0694,71,0,1,0,6,.08,65,2,.01,71
402269,0,0,0,0,0,0,0,0,0,0,0,0
402270,16,.09,71,0,1,0,7,.06,65,7,.05,65
402269,0,0,0,0,0,0,0,0,0,0,0,0
402270,12,.0694,71,0,1,0,9,.08,60,4,.02,65
402269,0,0,0,0,0,0,0,0,0,0,0,0
402270,8,.05,71,0,1,0,6,.04,65,3,.04,60
402269,0,0,0,0,0,0,0,0,0,0,0,0
402270,10,.05,71,0,1,0,4,.02,71,3,.02,71
402269,0,0,0,0,0,0,0,0,0,0,0,0
402270,11,.0694,71,0,1,0,7,.06,65,5,.04,71
402269,0,0,0,0,0,0,0,0,0,0,0,0
402270,14,.08,71,0,1,0,5,.06,60,9,.0694,60
402269,0,0,0,0,0,0,0,0,0,0,0,0
402270,11,.06,71,0,1,0,8,.06,71,8,.09,65
402269,0,0,0,0,0,0,0,0,0,0,0,0
402270,12,.06,71,0,1,0,6,.04,65,2,.01,65
402269,0,0,0,0,0,0,0,0,0,0,0,0
402270,15,.09,71,0,1,0,8,.06,71,4,.02,60
402269,0,0,0,0,0,0,0,0,0,0,0,0
402270,6,.04,71,0,1,0,5,.06,65,2,.01,71
402269,0,0,0,0,0,0,0,0,0,0,0,0
402270,18,.12,65,0,1,0,9,.0694,60,7,.04,71
402269,0,0,0,0,0,0,0,0,0,0,0,0
402270,12,.0694,71,0,1,0,6,.06,60,4,.03,71
402269,0,0,0,0,0,0,0,0,0,0,0,0
402270,10,.06,71,0,1,0,12,.11,65,7,.06,65
402269,0,0,0,0,0,0,0,0,0,0,0,0
402270,9,.06,65,0,1,0,9,.05,65,7,.04,60
402269,0,0,0,0,0,0,0,0,0,0,0,0
402270,14,.08,71,0,1,0,5,.0694,65,5,.03,65
402269,0,0,0,0,0,0,0,0,0,0,0,0
402270,7,.04,71,0,1,0,6,.11,60,5,.0694,65
402269,0,0,0,0,0,0,0,0,0,0,0,0
402270,14,.08,71,0,1,0,9,.08,65,3,.03,65
402269,0,0,0,0,0,0,0,0,0,0,0,0
402270,14,.08,71,0,1,0,7,.0694,65,11,.0694,71
402269,0,0,0,0,0,0,0,0,0,0,0,0
402270,12,.0694,71,0,1,0,6,.0694,60,6,.05,65
402269,0,0,0,0,0,0,0,0,0,0,0,0
402270,15,.08,71,0,1,0,7,.09,60,5,.03,65
402269,0,0,0,0,0,0,0,0,0,0,0,0
402270,13,.08,71,0,1,0,10,.11,60,4,.02,65
402269,0,0,0,0,0,0,0,0,0,0,0,0
402270,11,.0694,78,0,1,0,5,.03,60,4,.02,71
402269,0,0,0,0,0,0,0,0,0,0,0,0
402270,8,.05,71,0,1,0,7,.04,65,3,.02,65
402269,0,0,0,0,0,0,0,0,0,0,0,0
402270,14,.09,71,0,1,0,3,.02,65,9,.06,71
402269,0,0,0,0,0,0,0,0,0,0,0,0
402270,13,.0694,78,0,1,0,7,.05,65,5,.03,71
402269,0,0,0,0,0,0,0,0,0,0,0,0
402270,13,.08,71,0,1,0,7,.0694,60,7,.05,60
402269,0,0,0,0,0,0,0,0,0,0,0,0
402270,21,.1394,65,0,1,0,12,.08,65,8,.05,60
402269,0,0,0,0,0,0,0,0,0,0,0,0
402270,13,.09,65,0,1,0,9,.06,65,5,.03,65
402269,0,0,0,0,0,0,0,0,0,0,0,0
402270,10,.05,71,0,1,0,7,.05,65,7,.04,71
402269,0,0,0,0,0,0,0,0,0,0,0,0
402270,16,.09,71,0,1,0,9,.06,60,10,.06,65
402269,0,0,0,0,0,0,0,0,0,0,0,0
402270,12,.0694,71,0,1,0,5,.04,65,4,.02,65
402269,0,0,0,0,0,0,0,0,0,0,0,0
402270,5,.03,71,0,1,0,8,.06,71,1,.01,78
402269,0,0,0,0,0,0,0,0,0,0,0,0
402270,4,.02,71,0,1,0,3,.02,71,5,.03,65
402269,0,0,0,0,0,0,0,0,0,0,0,0
402270,11,.06,71,0,1,0,6,.04,65,5,.03,71
402269,0,0,0,0,0,0,0,0,0,0,0,0
402270,16,.1,71,0,1,0,7,.04,65,6,.03,71
402269,0,0,0,0,0,0,0,0,0,0,0,0
402270,18,.11,71,0,1,0,11,.08,65,3,.02,71
402269,0,0,0,0,0,0,0,0,0,0,0,0
402270,10,.05,71,0,1,0,12,.09,60,6,.04,71
402269,0,0,0,0,0,0,0,0,0,0,0,0
402270,10,.0694,65,0,1,0,2,.01,60,3,.02,71
402269,0,0,0,0,0,0,0,0,0,0,0,0
402270,16,.1,65,0,1,0,5,.03,60,5,.03,65
402269,0,0,0,0,0,0,0,0,0,0,0,0
402270,18,.1,71,0,1,0,3,.05,71,3,.02,71
402269,0,0,0,0,0,0,0,0,0,0,0,0
402270,16,.09,71,0,1,0,4,.03,60,4,.04,60
402269,0,0,0,0,0,0,0,0,0,0,0,0
402270,10,.05,71,0,1,0,4,.03,65,2,.03,65
402269,0,0,0,0,0,0,0,0,0,0,0,0
402270,16,.09,65,0,1,0,6,.08,56,10,.08,60
402269,0,0,0,0,0,0,0,0,0,0,0,0
402270,15,.09,71,0,1,0,9,.09,60,2,.02,65
402269,0,0,0,0,0,0,0,0,0,0,0,0
402270,9,.05,65,0,1,0,9,.06,60,7,.05,65
402269,0,0,0,0,0,0,0,0,0,0,0,0
402270,15,.09,71,0,1,0,7,.03,71,7,.06,65
402269,0,0,0,0,0,0,0,0,0,0,0,0
402270,15,.08,71,0,1,0,10,.05,71,2,.01,71
402269,0,0,0,0,0,0,0,0,0,0,0,0
402270,12,.0694,71,0,1,0,6,.04,71,7,.05,71
402269,0,0,0,0,0,0,0,0,0,0,0,0
402270,10,.06,71,0,1,0,4,.02,65,6,.06,65
402269,0,0,0,0,0,0,0,0,0,0,0,0
402270,13,.08,71,0,1,0,8,.0694,65,5,.03,65
402269,0,0,0,0,0,0,0,0,0,0,0,0
402270,6,.04,71,0,1,0,5,.03,65,4,.02,71
402269,0,0,0,0,0,0,0,0,0,0,0,0
402270,16,.1,65,0,1,0,7,.06,60,6,.09,60
402269,0,0,0,0,0,0,0,0,0,0,0,0
402270,20,.12,65,0,1,0,11,.08,60,12,.0694,60
402269,0,0,0,0,0,0,0,0,0,0,0,0
402270,19,.12,65,0,1,0,9,.05,71,7,.04,71
402269,0,0,0,0,0,0,0,0,0,0,0,0
402270,8,.05,71,0,1,0,5,.04,65,3,.01,78
402269,0,0,0,0,0,0,0,0,0,0,0,0
402270,17,.11,65,0,1,0,8,.0694,65,5,.03,60
402269,0,0,0,0,0,0,0,0,0,0,0,0
402270,15,.08,71,0,1,0,5,.03,65,3,.05,60
402269,0,0,0,0,0,0,0,0,0,0,0,0
402270,19,.11,71,0,1,0,9,.05,60,7,.04,65
402269,0,0,0,0,0,0,0,0,0,0,0,0
402270,9,.05,71,0,1,0,5,.06,71,1,.01,65
402269,0,0,0,0,0,0,0,0,0,0,0,0
402270,12,.08,71,0,1,0,4,.02,65,2,.01,78
402269,0,0,0,0,0,0,0,0,0,0,0,0
402270,17,.1,71,0,1,0,9,.1,60,6,.04,60
402269,0,0,0,0,0,0,0,0,0,0,0,0
402270,16,.09,71,0,1,0,6,.03,71,3,.04,65
402269,0,0,0,0,0,0,0,0,0,0,0,0
402270,11,.06,71,0,1,0,7,.05,71,6,.06,60
402269,0,0,0,0,0,0,0,0,0,0,0,0
402270,11,.06,71,0,1,0,3,.02,78,5,.03,71
402269,0,0,0,0,0,0,0,0,0,0,0,0
402270,13,.0694,71,0,1,0,7,.05,65,2,.04,65
402269,0,0,0,0,0,0,0,0,0,0,0,0
402270,15,.09,71,0,1,0,10,.09,60,7,.04,60
402269,0,0,0,0,0,0,0,0,0,0,0,0
402270,20,.12,65,0,1,0,13,.1,60,7,.05,65
402269,0,0,0,0,0,0,0,0,0,0,0,0
402270,15,.09,71,0,1,0,7,.05,65,7,.04,65
402269,0,0,0,0,0,0,0,0,0,0,0,0
402270,18,.11,71,0,1,0,12,.0694,71,8,.05,71
402269,0,0,0,0,0,0,0,0,0,0,0,0
402270,14,.08,71,0,1,0,4,.02,71,2,.01,78
402269,0,0,0,0,0,0,0,0,0,0,0,0
402270,12,.0694,71,0,1,0,6,.05,65,5,.03,71
402269,0,0,0,0,0,0,0,0,0,0,0,0
402270,13,.0694,71,0,1,0,5,.03,71,6,.04,71
402269,0,0,0,0,0,0,0,0,0,0,0,0
402270,10,.05,71,0,1,0,8,.08,65,4,.06,71
402269,0,0,0,0,0,0,0,0,0,0,0,0
402270,15,.08,71,0,1,0,7,.06,65,4,.02,71
402269,0,0,0,0,0,0,0,0,0,0,0,0
402270,15,.09,71,0,1,0,9,.06,65,4,.03,60
402269,0,0,0,0,0,0,0,0,0,0,0,0
402270,16,.09,71,0,1,0,9,.05,65,7,.04,71
402269,0,0,0,0,0,0,0,0,0,0,0,0
402270,19,.11,71,0,1,0,7,.04,78,5,.03,78
402269,0,0,0,0,0,0,0,0,0,0,0,0
402270,6,.03,78,0,1,0,3,.02,71,3,.02,71
402269,0,0,0,0,0,0,0,0,0,0,0,0
402270,12,.06,78,0,1,0,6,.04,71,2,.01,71
402269,0,0,0,0,0,0,0,0,0,0,0,0
402270,11,.05,78,0,1,0,3,.02,65,2,.01,71
402269,0,0,0,0,0,0,0,0,0,0,0,0
402270,11,.0694,78,0,1,0,4,.03,71,3,.03,65
402269,0,0,0,0,0,0,0,0,0,0,0,0
402270,13,.0694,71,0,1,0,6,.05,71,5,.0694,65
402269,0,0,0,0,0,0,0,0,0,0,0,0
402270,20,.12,71,0,1,0,13,.08,60,3,.02,65
402269,0,0,0,0,0,0,0,0,0,0,0,0
402270,15,.1,65,0,1,0,9,.06,65,4,.03,78
402269,0,0,0,0,0,0,0,0,0,0,0,0
402270,7,.04,71,0,1,0,6,.03,65,5,.03,56
402269,0,0,0,0,0,0,0,0,0,0,0,0
402270,9,.05,71,0,1,0,7,.04,71,6,.0694,71
402269,0,0,0,0,0,0,0,0,0,0,0,0
402270,2,.01,71,0,1,0,3,.02,71,1,.01,60
402269,0,0,0,0,0,0,0,0,0,0,0,0
402270,4,.02,78,0,1,0,3,.02,71,2,.01,78
402269,0,0,0,0,0,0,0,0,0,0,0,0
402270,9,.05,78,0,1,0,4,.02,71,0,0,0
402269,0,0,0,0,0,0,0,0,0,0,0,0
402270,10,.06,71,0,1,0,10,.08,65,7,.04,71
402269,0,0,0,0,0,0,0,0,0,0,0,0
402270,15,.08,71,0,1,0,8,.05,71,5,.03,78
402269,0,0,0,0,0,0,0,0,0,0,0,0
402270,9,.05,78,0,1,0,5,.03,71,2,.01,71
402269,0,0,0,0,0,0,0,0,0,0,0,0
402270,4,.02,71,0,1,0,6,.04,71,1,.01,71
402269,0,0,0,0,0,0,0,0,0,0,0,0
402270,17,.1,65,0,1,0,9,.05,78,3,.03,71
402269,0,0,0,0,0,0,0,0,0,0,0,0
402270,10,.06,71,0,1,0,4,.02,71,2,.01,71
402269,0,0,0,0,0,0,0,0,0,0,0,0
402270,6,.03,71,0,1,0,4,.04,71,3,.04,65
402269,0,0,0,0,0,0,0,0,0,0,0,0
402270,10,.06,71,0,1,0,6,.03,78,3,.02,78
402269,0,0,0,0,0,0,0,0,0,0,0,0
402270,17,.1,71,0,1,0,6,.03,71,2,.01,78
402269,0,0,0,0,0,0,0,0,0,0,0,0
402270,16,.1,71,0,1,0,9,.11,60,4,.03,60
402269,0,0,0,0,0,0,0,0,0,0,0,0
402270,19,.11,65,0,1,0,8,.06,56,7,.05,65
402269,0,0,0,0,0,0,0,0,0,0,0,0
402270,17,.1,65,0,1,0,10,.08,65,6,.04,71
402269,0,0,0,0,0,0,0,0,0,0,0,0
402270,16,.08,71,0,1,0,11,.06,65,6,.04,71
402269,0,0,0,0,0,0,0,0,0,0,0,0
402270,15,.09,71,0,1,0,11,.0694,71,9,.06,71
402269,0,0,0,0,0,0,0,0,0,0,0,0
402270,14,.08,71,0,1,0,6,.03,71,6,.03,71
402269,0,0,0,0,0,0,0,0,0,0,0,0
402270,11,.06,71,0,1,0,8,.05,71,6,.04,65
402269,0,0,0,0,0,0,0,0,0,0,0,0
402270,16,.09,71,0,1,0,7,.0694,65,6,.04,65
402269,0,0,0,0,0,0,0,0,0,0,0,0
402270,14,.08,71,0,1,0,9,.05,71,6,.03,78
402269,0,0,0,0,0,0,0,0,0,0,0,0
402270,18,.11,71,0,1,0,8,.08,71,9,.08,60
402269,0,0,0,0,0,0,0,0,0,0,0,0
402270,16,.1,65,0,1,0,7,.05,65,6,.04,71
402269,0,0,0,0,0,0,0,0,0,0,0,0
402270,15,.1,65,0,1,0,7,.04,71,5,.03,71
402269,0,0,0,0,0,0,0,0,0,0,0,0
402270,13,.0694,71,0,1,0,6,.05,65,7,.04,65
402269,0,0,0,0,0,0,0,0,0,0,0,0
402270,15,.09,71,0,1,0,7,.05,60,5,.03,65
402269,0,0,0,0,0,0,0,0,0,0,0,0
402270,13,.08,65,0,1,0,8,.06,65,7,.04,65
402269,0,0,0,0,0,0,0,0,0,0,0,0
402270,11,.06,71,0,1,0,7,.06,65,5,.05,60
402269,0,0,0,0,0,0,0,0,0,0,0,0
402270,17,.09,71,0,1,0,5,.0694,65,2,.01,65
402269,0,0,0,0,0,0,0,0,0,0,0,0
402270,13,.08,71,0,1,0,6,.04,65,8,.05,71
402269,0,0,0,0,0,0,0,0,0,0,0,0
402270,18,.1,71,0,1,0,9,.0694,65,8,.04,71
402269,0,0,0,0,0,0,0,0,0,0,0,0
402270,10,.06,65,0,1,0,7,.05,71,3,.02,71
402269,0,0,0,0,0,0,0,0,0,0,0,0
402270,16,.1,71,0,1,0,6,.08,65,7,.0694,60
402269,0,0,0,0,0,0,0,0,0,0,0,0
402270,20,.12,65,0,1,0,11,.11,60,6,.06,65
402269,0,0,0,0,0,0,0,0,0,0,0,0
402270,21,.1394,60,0,1,0,8,.05,65,5,.05,65
402269,0,0,0,0,0,0,0,0,0,0,0,0
402270,14,.08,65,0,1,0,7,.05,65,5,.03,65
402269,0,0,0,0,0,0,0,0,0,0,0,0
402270,17,.1,65,0,1,0,7,.04,65,4,.02,71
402269,0,0,0,0,0,0,0,0,0,0,0,0
402270,21,.12,71,0,1,0,9,.09,71,11,.0694,65
402269,0,0,0,0,0,0,0,0,0,0,0,0
402270,16,.09,71,0,1,0,7,.05,65,5,.03,71
402269,0,0,0,0,0,0,0,0,0,0,0,0
402270,14,.08,71,0,1,0,11,.08,71,3,.04,71
402269,0,0,0,0,0,0,0,0,0,0,0,0
402270,10,.06,71,0,1,0,5,.03,65,2,.01,78
402269,0,0,0,0,0,0,0,0,0,0,0,0
402270,13,.08,71,0,1,0,4,.02,71,3,.02,71
402269,0,0,0,0,0,0,0,0,0,0,0,0
402270,6,.03,71,0,1,0,5,.05,60,0,0,0
402269,0,0,0,0,0,0,0,0,0,0,0,0
402270,15,.08,71,0,1,0,6,.06,65,1,.01,71
402269,0,0,0,0,0,0,0,0,0,0,0,0
402270,7,.04,71,0,1,0,3,.02,65,3,.02,65
402269,0,0,0,0,0,0,0,0,0,0,0,0
402270,18,.12,65,0,1,0,6,.06,49,7,.0694,56
402269,0,0,0,0,0,0,0,0,0,0,0,0
402270,16,.1,65,0,1,0,4,.05,56,8,.06,60
402269,0,0,0,0,0,0,0,0,0,0,0,0
402270,18,.11,71,0,1,0,13,.11,65,7,.05,65
402269,0,0,0,0,0,0,0,0,0,0,0,0
402270,15,.09,71,0,1,0,6,.04,65,3,.02,71
402269,0,0,0,0,0,0,0,0,0,0,0,0
402270,17,.09,71,0,1,0,7,.04,60,4,.05,65
402269,0,0,0,0,0,0,0,0,0,0,0,0
402270,13,.08,71,0,1,0,7,.09,65,5,.03,71
402269,0,0,0,0,0,0,0,0,0,0,0,0
402270,14,.08,71,0,1,0,7,.04,71,5,.03,71
402269,0,0,0,0,0,0,0,0,0,0,0,0
402270,15,.09,71,0,1,0,6,.05,65,3,.02,71
402269,0,0,0,0,0,0,0,0,0,0,0,0
402270,15,.09,71,0,1,0,9,.06,60,5,.03,71
402269,0,0,0,0,0,0,0,0,0,0,0,0
402270,13,.08,71,0,1,0,8,.06,65,3,.02,71
402269,0,0,0,0,0,0,0,0,0,0,0,0
402270,14,.08,71,0,1,0,7,.04,65,6,.03,71
402269,0,0,0,0,0,0,0,0,0,0,0,0
402270,12,.0694,71,0,1,0,8,.05,65,2,.01,71
