0,1,2,3,4,5,6,7,8,9
402268,0,0,0,0,0,0,0,0,0
402260,0,0,0,0,0,0,0,0,0
402261,0,0,0,0,0,0,0,0,0
402262,0,0,0,0,0,0,0,0,0
402263,0,0,0,0,0,0,0,0,0
402264,0,0,0,8,.05,71,6,.04,71
402265,12,.0694,71,11,.09,65,6,.06,60
402266,0,0,0,0,0,0,0,0,0
402267,10,.1089,50,10,.0722,65,5,.0344,60
402268,0,0,0,0,0,0,0,0,0
402260,0,0,0,0,0,0,0,0,0
402261,0,0,0,0,0,0,0,0,0
402262,0,0,0,0,0,0,0,0,0
402263,0,0,0,0,0,0,0,0,0
402264,0,0,0,10,.06,71,5,.05,78
402265,11,.06,71,9,.05,71,8,.05,60
402266,0,0,0,0,0,0,0,0,0
402267,13,.26,27,9,.0561,71,8,.065,65
402268,0,0,0,0,0,0,0,0,0
402260,0,0,0,0,0,0,0,0,0
402261,0,0,0,0,0,0,0,0,0
402262,0,0,0,0,0,0,0,0,0
402263,0,0,0,0,0,0,0,0,0
402264,0,0,0,7,.05,71,5,.05,65
402265,8,.05,65,9,.0694,60,4,.02,65
402266,0,0,0,0,0,0,0,0,0
402267,10,.1828,29,8,.05,71,4,.0217,65
402268,0,0,0,0,0,0,0,0,0
402260,0,0,0,0,0,0,0,0,0
402261,0,0,0,0,0,0,0,0,0
402262,0,0,0,0,0,0,0,0,0
402263,0,0,0,0,0,0,0,0,0
402264,0,0,0,10,.05,71,4,.03,65
402265,7,.04,71,8,.05,65,4,.03,71
402266,0,0,0,0,0,0,0,0,0
402267,6,.335,52,9,.06,71,5,.0422,56
402268,0,0,0,0,0,0,0,0,0
402260,0,0,0,0,0,0,0,0,0
402261,0,0,0,0,0,0,0,0,0
402262,0,0,0,0,0,0,0,0,0
402263,0,0,0,0,0,0,0,0,0
402264,0,0,0,10,.06,71,7,.06,71
402265,12,.0694,71,12,.0694,65,5,.05,65
402266,0,0,0,0,0,0,0,0,0
402267,8,.4933,8,6,.0411,71,3,.0183,60
402268,0,0,0,0,0,0,0,0,0
402260,0,0,0,0,0,0,0,0,0
402261,0,0,0,0,0,0,0,0,0
402262,0,0,0,0,0,0,0,0,0
402263,0,0,0,0,0,0,0,0,0
402264,0,0,0,7,.04,71,5,.03,71
402265,12,.0694,71,11,.08,71,2,.02,56
402266,0,0,0,0,0,0,0,0,0
402267,4,.7289,2,6,.0328,71,5,.0328,60
402268,0,0,0,0,0,0,0,0,0
402260,0,0,0,0,0,0,0,0,0
402261,0,0,0,0,0,0,0,0,0
402262,0,0,0,0,0,0,0,0,0
402263,0,0,0,0,0,0,0,0,0
402264,0,0,0,11,.0694,71,5,.04,65
402265,5,.03,71,10,.0694,71,4,.03,60
402266,0,0,0,0,0,0,0,0,0
402267,6,.7272,4,12,.0722,71,3,.0211,60
402268,0,0,0,0,0,0,0,0,0
402260,0,0,0,0,0,0,0,0,0
402261,0,0,0,0,0,0,0,0,0
402262,0,0,0,0,0,0,0,0,0
402263,0,0,0,0,0,0,0,0,0
402264,0,0,0,10,.06,71,3,.03,65
402265,5,.03,71,6,.03,71,3,.02,65
402266,0,0,0,0,0,0,0,0,0
402267,1,.9717,0,4,.0417,71,3,.0433,56
402268,0,0,0,0,0,0,0,0,0
402260,0,0,0,0,0,0,0,0,0
402261,0,0,0,0,0,0,0,0,0
402262,0,0,0,0,0,0,0,0,0
402263,0,0,0,0,0,0,0,0,0
402264,0,0,0,10,.06,65,5,.04,65
402265,6,.04,71,10,.0694,65,4,.03,65
402266,0,0,0,0,0,0,0,0,0
402267,1,.9378,0,8,.0528,71,5,.0317,65
402268,0,0,0,0,0,0,0,0,0
402260,0,0,0,0,0,0,0,0,0
402261,0,0,0,0,0,0,0,0,0
402262,0,0,0,0,0,0,0,0,0
402263,0,0,0,0,0,0,0,0,0
402264,0,0,0,6,.04,71,5,.05,71
402265,10,.06,71,9,.06,71,2,.04,78
402266,0,0,0,0,0,0,0,0,0
402267,1,.9717,0,11,.0667,71,9,.0828,60
402268,0,0,0,0,0,0,0,0,0
402260,0,0,0,0,0,0,0,0,0
402261,0,0,0,0,0,0,0,0,0
402262,0,0,0,0,0,0,0,0,0
402263,0,0,0,0,0,0,0,0,0
402264,0,0,0,7,.05,65,4,.04,60
402265,7,.04,71,9,.05,71,1,.01,56
402266,0,0,0,0,0,0,0,0,0
402267,0,1,0,7,.0389,71,4,.0244,71
402268,0,0,0,0,0,0,0,0,0
402260,0,0,0,0,0,0,0,0,0
402261,0,0,0,0,0,0,0,0,0
402262,0,0,0,0,0,0,0,0,0
402263,0,0,0,0,0,0,0,0,0
402264,0,0,0,10,.06,71,4,.03,71
402265,9,.06,71,10,.08,71,5,.03,71
402266,0,0,0,0,0,0,0,0,0
402267,0,1,0,7,.05,78,4,.0256,65
402268,0,0,0,0,0,0,0,0,0
402260,0,0,0,0,0,0,0,0,0
402261,0,0,0,0,0,0,0,0,0
402262,0,0,0,0,0,0,0,0,0
402263,0,0,0,0,0,0,0,0,0
402264,0,0,0,14,.09,65,8,.06,65
402265,11,.0694,71,11,.0694,71,4,.04,65
402266,0,0,0,0,0,0,0,0,0
402267,0,1,0,7,.0461,71,7,.0656,60
402268,0,0,0,0,0,0,0,0,0
402260,0,0,0,0,0,0,0,0,0
402261,0,0,0,0,0,0,0,0,0
402262,0,0,0,0,0,0,0,0,0
402263,0,0,0,0,0,0,0,0,0
402264,0,0,0,8,.05,71,6,.04,71
402265,7,.04,71,7,.05,71,3,.02,71
402266,0,0,0,0,0,0,0,0,0
402267,0,1,0,4,.0283,71,4,.025,65
402268,0,0,0,0,0,0,0,0,0
402260,0,0,0,0,0,0,0,0,0
402261,0,0,0,0,0,0,0,0,0
402262,0,0,0,0,0,0,0,0,0
402263,0,0,0,0,0,0,0,0,0
402264,0,0,0,8,.06,71,2,.03,71
402265,7,.04,71,6,.04,71,3,.04,65
402266,0,0,0,0,0,0,0,0,0
402267,0,1,0,8,.0433,78,5,.0272,65
402268,0,0,0,0,0,0,0,0,0
402260,0,0,0,0,0,0,0,0,0
402261,0,0,0,0,0,0,0,0,0
402262,0,0,0,0,0,0,0,0,0
402263,0,0,0,0,0,0,0,0,0
402264,0,0,0,9,.05,71,7,.04,65
402265,4,.03,78,6,.05,78,6,.05,71
402266,0,0,0,0,0,0,0,0,0
402267,0,1,0,5,.035,65,6,.0367,60
402268,0,0,0,0,0,0,0,0,0
402260,0,0,0,0,0,0,0,0,0
402261,0,0,0,0,0,0,0,0,0
402262,0,0,0,0,0,0,0,0,0
402263,0,0,0,0,0,0,0,0,0
402264,0,0,0,3,.03,71,2,.01,65
402265,10,.06,78,6,.03,71,5,.03,71
402266,0,0,0,0,0,0,0,0,0
402267,0,1,0,3,.02,65,5,.0289,65
402268,0,0,0,0,0,0,0,0,0
402260,0,0,0,0,0,0,0,0,0
402261,0,0,0,0,0,0,0,0,0
402262,0,0,0,0,0,0,0,0,0
402263,0,0,0,0,0,0,0,0,0
402264,0,0,0,7,.06,65,4,.03,71
402265,1,0,71,6,.04,71,3,.02,65
402266,0,0,0,0,0,0,0,0,0
402267,0,1,0,6,.0406,65,8,.0467,65
402268,0,0,0,0,0,0,0,0,0
402260,0,0,0,0,0,0,0,0,0
402261,0,0,0,0,0,0,0,0,0
402262,0,0,0,0,0,0,0,0,0
402263,0,0,0,0,0,0,0,0,0
402264,0,0,0,9,.05,71,6,.05,65
402265,3,.02,71,4,.03,65,4,.03,60
402266,0,0,0,0,0,0,0,0,0
402267,0,1,0,6,.0406,65,8,.0467,65
402268,0,0,0,0,0,0,0,0,0
402260,0,0,0,0,0,0,0,0,0
402261,0,0,0,0,0,0,0,0,0
402262,0,0,0,0,0,0,0,0,0
402263,0,0,0,0,0,0,0,0,0
402264,0,0,0,10,.09,65,5,.06,65
402265,3,.02,78,6,.04,65,5,.03,71
402266,0,0,0,0,0,0,0,0,0
402267,0,1,0,11,.065,71,6,.0889,60
402268,0,0,0,0,0,0,0,0,0
402260,0,0,0,0,0,0,0,0,0
402261,0,0,0,0,0,0,0,0,0
402262,0,0,0,0,0,0,0,0,0
402263,0,0,0,0,0,0,0,0,0
402264,0,0,0,11,.08,65,6,.06,60
402265,13,.08,71,12,.08,65,6,.04,71
402266,0,0,0,0,0,0,0,0,0
402267,0,1,0,8,.0489,71,4,.0722,56
402268,0,0,0,0,0,0,0,0,0
402260,0,0,0,0,0,0,0,0,0
402261,0,0,0,0,0,0,0,0,0
402262,0,0,0,0,0,0,0,0,0
402263,0,0,0,0,0,0,0,0,0
402264,0,0,0,11,.08,65,5,.05,60
402265,6,.04,71,8,.05,65,4,.03,71
402266,0,0,0,0,0,0,0,0,0
402267,0,1,0,7,.0456,71,3,.0167,60
402268,0,0,0,0,0,0,0,0,0
402260,0,0,0,0,0,0,0,0,0
402261,0,0,0,0,0,0,0,0,0
402262,0,0,0,0,0,0,0,0,0
402263,0,0,0,0,0,0,0,0,0
402264,0,0,0,9,.05,71,3,.02,71
402265,9,.05,71,11,.0694,71,5,.1,65
402266,0,0,0,0,0,0,0,0,0
402267,0,1,0,16,.1056,65,11,.0933,60
402268,0,0,0,0,0,0,0,0,0
402260,0,0,0,0,0,0,0,0,0
402261,0,0,0,0,0,0,0,0,0
402262,0,0,0,0,0,0,0,0,0
402263,0,0,0,0,0,0,0,0,0
402264,0,0,0,8,.04,78,6,.04,71
402265,6,.03,78,7,.04,65,4,.06,65
402266,0,0,0,0,0,0,0,0,0
402267,0,1,0,7,.0378,71,5,.0311,65
402268,0,0,0,0,0,0,0,0,0
402260,0,0,0,0,0,0,0,0,0
402261,0,0,0,0,0,0,0,0,0
402262,0,0,0,0,0,0,0,0,0
402263,0,0,0,0,0,0,0,0,0
402264,0,0,0,10,.06,71,3,.02,71
402265,16,.11,65,16,.12,60,6,.06,60
402266,0,0,0,0,0,0,0,0,0
402267,0,1,0,8,.0528,71,4,.0428,65
402268,0,0,0,0,0,0,0,0,0
402260,0,0,0,0,0,0,0,0,0
402261,0,0,0,0,0,0,0,0,0
402262,0,0,0,0,0,0,0,0,0
402263,0,0,0,0,0,0,0,0,0
402264,0,0,0,11,.0694,71,3,.03,65
402265,5,.03,71,8,.04,71,7,.05,65
402266,0,0,0,0,0,0,0,0,0
402267,0,1,0,8,.0528,71,4,.0428,65
402268,0,0,0,0,0,0,0,0,0
402260,0,0,0,0,0,0,0,0,0
402261,0,0,0,0,0,0,0,0,0
402262,0,0,0,0,0,0,0,0,0
402263,0,0,0,0,0,0,0,0,0
402264,0,0,0,13,.09,71,3,.05,71
402265,9,.05,71,8,.05,65,2,.01,71
402266,0,0,0,0,0,0,0,0,0
402267,0,1,0,7,.0444,78,5,.0289,71
402268,0,0,0,0,0,0,0,0,0
402260,0,0,0,0,0,0,0,0,0
402261,0,0,0,0,0,0,0,0,0
402262,0,0,0,0,0,0,0,0,0
402263,0,0,0,0,0,0,0,0,0
402264,0,0,0,9,.06,65,5,.0694,65
402265,8,.05,78,6,.04,71,3,.02,71
402266,0,0,0,0,0,0,0,0,0
402267,0,1,0,7,.0444,78,5,.0289,71
402268,0,0,0,0,0,0,0,0,0
402260,0,0,0,0,0,0,0,0,0
402261,0,0,0,0,0,0,0,0,0
402262,0,0,0,0,0,0,0,0,0
402263,0,0,0,0,0,0,0,0,0
402264,0,0,0,6,.03,71,5,.03,65
402265,4,.02,78,5,.04,71,5,.03,71
402266,0,0,0,0,0,0,0,0,0
402267,0,1,0,7,.0417,71,10,.0667,65
402268,0,0,0,0,0,0,0,0,0
402260,0,0,0,0,0,0,0,0,0
402261,0,0,0,0,0,0,0,0,0
402262,0,0,0,0,0,0,0,0,0
402263,0,0,0,0,0,0,0,0,0
402264,0,0,0,7,.04,71,3,.01,96
402265,4,.02,71,8,.04,71,1,.01,78
402266,0,0,0,0,0,0,0,0,0
402267,0,1,0,6,.045,71,7,.0656,60
402268,0,0,0,0,0,0,0,0,0
402260,0,0,0,0,0,0,0,0,0
402261,0,0,0,0,0,0,0,0,0
402262,0,0,0,0,0,0,0,0,0
402263,0,0,0,0,0,0,0,0,0
402264,0,0,0,16,.12,65,9,.08,65
402265,13,.08,71,6,.04,71,5,.03,71
402266,0,0,0,0,0,0,0,0,0
402267,0,1,0,9,.055,71,9,.0483,65
402268,0,0,0,0,0,0,0,0,0
402260,0,0,0,0,0,0,0,0,0
402261,0,0,0,0,0,0,0,0,0
402262,0,0,0,0,0,0,0,0,0
402263,0,0,0,0,0,0,0,0,0
402264,0,0,0,8,.05,71,4,.03,65
402265,10,.06,71,10,.0694,65,7,.06,65
402266,0,0,0,0,0,0,0,0,0
402267,0,1,0,6,.0417,71,11,.0739,65
402268,0,0,0,0,0,0,0,0,0
402260,0,0,0,0,0,0,0,0,0
402261,0,0,0,0,0,0,0,0,0
402262,0,0,0,0,0,0,0,0,0
402263,0,0,0,0,0,0,0,0,0
402264,0,0,0,8,.05,71,5,.05,71
402265,11,.06,71,8,.04,78,5,.03,71
402266,0,0,0,0,0,0,0,0,0
402267,0,1,0,6,.0417,71,11,.0739,65
402268,0,0,0,0,0,0,0,0,0
402260,0,0,0,0,0,0,0,0,0
402261,0,0,0,0,0,0,0,0,0
402262,0,0,0,0,0,0,0,0,0
402263,0,0,0,0,0,0,0,0,0
402264,0,0,0,9,.0694,65,5,.05,71
402265,10,.06,78,8,.06,71,5,.03,71
402266,0,0,0,0,0,0,0,0,0
402267,0,1,0,9,.0617,71,8,.0656,60
402268,0,0,0,0,0,0,0,0,0
402260,0,0,0,0,0,0,0,0,0
402261,0,0,0,0,0,0,0,0,0
402262,0,0,0,0,0,0,0,0,0
402263,0,0,0,0,0,0,0,0,0
402264,0,0,0,8,.05,65,4,.06,60
402265,4,.02,78,7,.04,71,4,.03,65
402266,0,0,0,0,0,0,0,0,0
402267,0,1,0,9,.0617,71,8,.0656,60
402268,0,0,0,0,0,0,0,0,0
402260,0,0,0,0,0,0,0,0,0
402261,0,0,0,0,0,0,0,0,0
402262,0,0,0,0,0,0,0,0,0
402263,0,0,0,0,0,0,0,0,0
402264,0,0,0,4,.03,71,2,.02,65
402265,7,.04,71,9,.06,71,7,.05,65
402266,0,0,0,0,0,0,0,0,0
402267,0,1,0,5,.0294,71,4,.0206,65
402268,0,0,0,0,0,0,0,0,0
402260,0,0,0,0,0,0,0,0,0
402261,0,0,0,0,0,0,0,0,0
402262,0,0,0,0,0,0,0,0,0
402263,0,0,0,0,0,0,0,0,0
402264,0,0,0,11,.0694,71,5,.04,71
402265,5,.03,71,7,.05,71,3,.02,65
402266,0,0,0,0,0,0,0,0,0
402267,0,1,0,4,.0206,71,5,.055,60
402268,0,0,0,0,0,0,0,0,0
402260,0,0,0,0,0,0,0,0,0
402261,0,0,0,0,0,0,0,0,0
402262,0,0,0,0,0,0,0,0,0
402263,0,0,0,0,0,0,0,0,0
402264,0,0,0,9,.0694,65,5,.04,65
402265,6,.04,71,6,.02,71,2,.01,71
402266,0,0,0,0,0,0,0,0,0
402267,0,1,0,14,.0956,71,8,.0694,60
402268,0,0,0,0,0,0,0,0,0
402260,0,0,0,0,0,0,0,0,0
402261,0,0,0,0,0,0,0,0,0
402262,0,0,0,0,0,0,0,0,0
402263,0,0,0,0,0,0,0,0,0
402264,0,0,0,8,.05,71,6,.0694,65
402265,2,.01,71,4,.02,71,5,.06,71
402266,0,0,0,0,0,0,0,0,0
402267,0,1,0,6,.035,71,10,.0711,60
402268,0,0,0,0,0,0,0,0,0
402260,0,0,0,0,0,0,0,0,0
402261,0,0,0,0,0,0,0,0,0
402262,0,0,0,0,0,0,0,0,0
402263,0,0,0,0,0,0,0,0,0
402264,0,0,0,14,.1,71,6,.13,60
402265,12,.0694,71,14,.09,71,4,.04,65
402266,0,0,0,0,0,0,0,0,0
402267,0,1,0,5,.0361,71,2,.0128,60
402268,0,0,0,0,0,0,0,0,0
402260,0,0,0,0,0,0,0,0,0
402261,0,0,0,0,0,0,0,0,0
402262,0,0,0,0,0,0,0,0,0
402263,0,0,0,0,0,0,0,0,0
402264,0,0,0,9,.09,65,10,.08,65
402265,8,.05,71,8,.05,71,7,.05,65
402266,0,0,0,0,0,0,0,0,0
402267,0,1,0,8,.0528,71,5,.0467,60
402268,0,0,0,0,0,0,0,0,0
402260,0,0,0,0,0,0,0,0,0
402261,0,0,0,0,0,0,0,0,0
402262,0,0,0,0,0,0,0,0,0
402263,0,0,0,0,0,0,0,0,0
402264,0,0,0,9,.05,71,5,.03,71
402265,2,.01,71,7,.05,65,4,.04,65
402266,0,0,0,0,0,0,0,0,0
402267,0,1,0,4,.0306,71,5,.0383,65
402268,0,0,0,0,0,0,0,0,0
402260,0,0,0,0,0,0,0,0,0
402261,0,0,0,0,0,0,0,0,0
402262,0,0,0,0,0,0,0,0,0
402263,0,0,0,0,0,0,0,0,0
402264,0,0,0,11,.06,78,6,.04,71
402265,12,.0694,78,7,.05,71,4,.06,71
402266,0,0,0,0,0,0,0,0,0
402267,0,1,0,4,.0233,71,1,.0011,60
402268,0,0,0,0,0,0,0,0,0
402260,0,0,0,0,0,0,0,0,0
402261,0,0,0,0,0,0,0,0,0
402262,0,0,0,0,0,0,0,0,0
402263,0,0,0,0,0,0,0,0,0
402264,0,0,0,14,.09,65,8,.05,71
402265,5,.03,71,9,.0694,65,3,.01,65
402266,0,0,0,0,0,0,0,0,0
402267,0,1,0,9,.0628,65,7,.0472,60
402268,0,0,0,0,0,0,0,0,0
402260,0,0,0,0,0,0,0,0,0
402261,0,0,0,0,0,0,0,0,0
402262,0,0,0,0,0,0,0,0,0
402263,0,0,0,0,0,0,0,0,0
402264,0,0,0,10,.06,71,10,.08,65
402265,3,.02,78,4,.02,71,1,.02,78
402266,0,0,0,0,0,0,0,0,0
402267,0,1,0,7,.0428,71,8,.0994,60
402268,0,0,0,0,0,0,0,0,0
402260,0,0,0,0,0,0,0,0,0
402261,0,0,0,0,0,0,0,0,0
402262,0,0,0,0,0,0,0,0,0
402263,0,0,0,0,0,0,0,0,0
402264,0,0,0,12,.0694,71,8,.06,60
402265,4,.02,71,6,.04,71,5,.03,71
402266,0,0,0,0,0,0,0,0,0
402267,0,1,0,5,.0328,65,4,.025,60
402268,0,0,0,0,0,0,0,0,0
402260,0,0,0,0,0,0,0,0,0
402261,0,0,0,0,0,0,0,0,0
402262,0,0,0,0,0,0,0,0,0
402263,0,0,0,0,0,0,0,0,0
402264,0,0,0,11,.0694,71,5,.06,71
402265,15,.1,71,9,.06,65,8,.08,65
402266,0,0,0,0,0,0,0,0,0
402267,0,1,0,10,.0661,71,7,.0928,60
402268,0,0,0,0,0,0,0,0,0
402260,0,0,0,0,0,0,0,0,0
402261,0,0,0,0,0,0,0,0,0
402262,0,0,0,0,0,0,0,0,0
402263,0,0,0,0,0,0,0,0,0
402264,0,0,0,7,.04,78,4,.03,65
402265,2,.01,71,4,.02,71,4,.02,65
402266,0,0,0,0,0,0,0,0,0
402267,0,1,0,10,.0644,71,8,.0478,60
402268,0,0,0,0,0,0,0,0,0
402260,0,0,0,0,0,0,0,0,0
402261,0,0,0,0,0,0,0,0,0
402262,0,0,0,0,0,0,0,0,0
402263,0,0,0,0,0,0,0,0,0
402264,0,0,0,10,.06,71,5,.03,71
402265,5,.03,78,9,.0694,71,5,.06,65
402266,0,0,0,0,0,0,0,0,0
402267,0,1,0,2,.0139,65,5,.0306,60
402268,0,0,0,0,0,0,0,0,0
402260,0,0,0,0,0,0,0,0,0
402261,0,0,0,0,0,0,0,0,0
402262,0,0,0,0,0,0,0,0,0
402263,0,0,0,0,0,0,0,0,0
402264,0,0,0,7,.04,65,2,.05,60
402265,12,.0694,71,12,.08,71,8,.0694,65
402266,0,0,0,0,0,0,0,0,0
402267,0,1,0,4,.0267,71,5,.0533,60
402268,0,0,0,0,0,0,0,0,0
402260,0,0,0,0,0,0,0,0,0
402261,0,0,0,0,0,0,0,0,0
402262,0,0,0,0,0,0,0,0,0
402263,0,0,0,0,0,0,0,0,0
402264,0,0,0,11,.0694,65,5,.08,60
402265,2,.01,78,4,.03,71,6,.04,65
402266,0,0,0,0,0,0,0,0,0
402267,0,1,0,9,.0461,78,6,.0417,65
402268,0,0,0,0,0,0,0,0,0
402260,0,0,0,0,0,0,0,0,0
402261,0,0,0,0,0,0,0,0,0
402262,0,0,0,0,0,0,0,0,0
402263,0,0,0,0,0,0,0,0,0
402264,0,0,0,7,.04,65,4,.05,65
402265,3,.02,78,5,.03,71,2,.02,65
402266,0,0,0,0,0,0,0,0,0
402267,0,1,0,6,.0633,65,2,.0433,56
402268,0,0,0,0,0,0,0,0,0
402260,0,0,0,0,0,0,0,0,0
402261,0,0,0,0,0,0,0,0,0
402262,0,0,0,0,0,0,0,0,0
402263,0,0,0,0,0,0,0,0,0
402264,0,0,0,7,.04,71,3,.02,86
402265,11,.06,71,10,.06,71,7,.06,71
402266,0,0,0,0,0,0,0,0,0
402267,0,1,0,6,.0389,71,6,.0372,65
402268,0,0,0,0,0,0,0,0,0
402260,0,0,0,0,0,0,0,0,0
402261,0,0,0,0,0,0,0,0,0
402262,0,0,0,0,0,0,0,0,0
402263,0,0,0,0,0,0,0,0,0
402264,0,0,0,11,.0694,65,4,.05,65
402265,3,.01,71,7,.04,71,2,.03,65
402266,0,0,0,0,0,0,0,0,0
402267,0,1,0,10,.0644,65,5,.0533,65
402268,0,0,0,0,0,0,0,0,0
402260,0,0,0,0,0,0,0,0,0
402261,0,0,0,0,0,0,0,0,0
402262,0,0,0,0,0,0,0,0,0
402263,0,0,0,0,0,0,0,0,0
402264,0,0,0,11,.09,65,5,.0694,65
402265,6,.04,78,7,.0694,65,5,.04,65
402266,0,0,0,0,0,0,0,0,0
402267,0,1,0,4,.0239,71,5,.0522,60
402268,0,0,0,0,0,0,0,0,0
402260,0,0,0,0,0,0,0,0,0
402261,0,0,0,0,0,0,0,0,0
402262,0,0,0,0,0,0,0,0,0
402263,0,0,0,0,0,0,0,0,0
402264,0,0,0,6,.05,65,2,.01,65
402265,7,.04,71,7,.05,65,5,.03,71
402266,0,0,0,0,0,0,0,0,0
402267,0,1,0,11,.0706,65,8,.0456,71
402268,0,0,0,0,0,0,0,0,0
402260,0,0,0,0,0,0,0,0,0
402261,0,0,0,0,0,0,0,0,0
402262,0,0,0,0,0,0,0,0,0
402263,0,0,0,0,0,0,0,0,0
402264,0,0,0,12,.0694,71,4,.05,71
402265,7,.04,71,4,.03,65,4,.06,65
402266,0,0,0,0,0,0,0,0,0
402267,0,1,0,9,.0567,71,5,.05,60
402268,0,0,0,0,0,0,0,0,0
402260,0,0,0,0,0,0,0,0,0
402261,0,0,0,0,0,0,0,0,0
402262,0,0,0,0,0,0,0,0,0
402263,0,0,0,0,0,0,0,0,0
402264,0,0,0,14,.09,71,5,.02,71
402265,13,.09,65,13,.08,65,6,.03,65
402266,0,0,0,0,0,0,0,0,0
402267,0,1,0,8,.0433,71,3,.0206,60
402268,0,0,0,0,0,0,0,0,0
402260,0,0,0,0,0,0,0,0,0
402261,0,0,0,0,0,0,0,0,0
402262,0,0,0,0,0,0,0,0,0
402263,0,0,0,0,0,0,0,0,0
402264,0,0,0,7,.05,65,3,.03,71
402265,4,.03,71,9,.06,71,2,.02,71
402266,0,0,0,0,0,0,0,0,0
402267,0,1,0,7,.0433,71,5,.0567,65
402268,0,0,0,0,0,0,0,0,0
402260,0,0,0,0,0,0,0,0,0
402261,0,0,0,0,0,0,0,0,0
402262,0,0,0,0,0,0,0,0,0
402263,0,0,0,0,0,0,0,0,0
402264,0,0,0,12,.0694,71,3,.02,65
402265,6,.03,71,10,.06,71,3,.02,60
402266,0,0,0,0,0,0,0,0,0
402267,0,1,0,7,.0428,71,8,.0517,65
402268,0,0,0,0,0,0,0,0,0
402260,0,0,0,0,0,0,0,0,0
402261,0,0,0,0,0,0,0,0,0
402262,0,0,0,0,0,0,0,0,0
402263,0,0,0,0,0,0,0,0,0
402264,0,0,0,10,.0694,65,4,.03,71
402265,11,.06,71,6,.04,71,4,.05,71
402266,0,0,0,0,0,0,0,0,0
402267,0,1,0,4,.025,65,6,.0383,65
402268,0,0,0,0,0,0,0,0,0
402260,0,0,0,0,0,0,0,0,0
402261,0,0,0,0,0,0,0,0,0
402262,0,0,0,0,0,0,0,0,0
402263,0,0,0,0,0,0,0,0,0
402264,0,0,0,8,.05,71,3,.02,65
402265,9,.05,71,9,.0694,65,4,.03,65
402266,0,0,0,0,0,0,0,0,0
402267,0,1,0,4,.025,65,6,.0383,65
402268,0,0,0,0,0,0,0,0,0
402260,0,0,0,0,0,0,0,0,0
402261,0,0,0,0,0,0,0,0,0
402262,0,0,0,0,0,0,0,0,0
402263,0,0,0,0,0,0,0,0,0
402264,0,0,0,8,.05,65,6,.04,65
402265,5,.03,78,5,.03,78,7,.04,71
402266,0,0,0,0,0,0,0,0,0
402267,0,1,0,7,.0394,71,6,.0361,60
402268,0,0,0,0,0,0,0,0,0
402260,0,0,0,0,0,0,0,0,0
402261,0,0,0,0,0,0,0,0,0
402262,0,0,0,0,0,0,0,0,0
402263,0,0,0,0,0,0,0,0,0
402264,0,0,0,12,.0694,65,9,.0694,60
402265,1,.01,86,5,.04,71,3,.02,71
402266,0,0,0,0,0,0,0,0,0
402267,0,1,0,7,.0394,71,6,.0361,60
402268,0,0,0,0,0,0,0,0,0
402260,0,0,0,0,0,0,0,0,0
402261,0,0,0,0,0,0,0,0,0
402262,0,0,0,0,0,0,0,0,0
402263,0,0,0,0,0,0,0,0,0
402264,0,0,0,4,.02,71,3,.03,78
402265,6,.03,71,7,.04,71,1,.01,78
402266,0,0,0,0,0,0,0,0,0
402267,0,1,0,7,.0483,71,6,.035,65
402268,0,0,0,0,0,0,0,0,0
402260,0,0,0,0,0,0,0,0,0
402261,0,0,0,0,0,0,0,0,0
402262,0,0,0,0,0,0,0,0,0
402263,0,0,0,0,0,0,0,0,0
402264,0,0,0,9,.05,71,5,.03,78
402265,7,.04,71,8,.05,71,8,.06,65
402266,0,0,0,0,0,0,0,0,0
402267,0,1,0,5,.03,71,6,.0339,65
402268,0,0,0,0,0,0,0,0,0
402260,0,0,0,0,0,0,0,0,0
402261,0,0,0,0,0,0,0,0,0
402262,0,0,0,0,0,0,0,0,0
402263,0,0,0,0,0,0,0,0,0
402264,0,0,0,13,.08,71,7,.0694,60
402265,9,.06,71,4,.03,65,4,.03,78
402266,0,0,0,0,0,0,0,0,0
402267,0,1,0,5,.03,71,6,.0339,65
402268,0,0,0,0,0,0,0,0,0
402260,0,0,0,0,0,0,0,0,0
402261,0,0,0,0,0,0,0,0,0
402262,0,0,0,0,0,0,0,0,0
402263,0,0,0,0,0,0,0,0,0
402264,0,0,0,9,.05,71,2,.01,71
402265,6,.04,71,5,.03,71,5,.03,65
402266,0,0,0,0,0,0,0,0,0
402267,0,1,0,9,.0789,65,6,.0572,60
402268,0,0,0,0,0,0,0,0,0
402260,0,0,0,0,0,0,0,0,0
402261,0,0,0,0,0,0,0,0,0
402262,0,0,0,0,0,0,0,0,0
402263,0,0,0,0,0,0,0,0,0
402264,0,0,0,10,.06,71,5,.04,71
402265,7,.05,71,8,.06,71,5,.04,65
402266,0,0,0,0,0,0,0,0,0
402267,0,1,0,5,.0478,65,3,.0194,71
402268,0,0,0,0,0,0,0,0,0
402260,0,0,0,0,0,0,0,0,0
402261,0,0,0,0,0,0,0,0,0
402262,0,0,0,0,0,0,0,0,0
402263,0,0,0,0,0,0,0,0,0
402264,0,0,0,6,.03,71,5,.06,65
402265,11,.0694,71,9,.08,60,7,.05,60
402266,0,0,0,0,0,0,0,0,0
402267,0,1,0,6,.035,78,7,.0572,60
402268,0,0,0,0,0,0,0,0,0
402260,0,0,0,0,0,0,0,0,0
402261,0,0,0,0,0,0,0,0,0
402262,0,0,0,0,0,0,0,0,0
